txId,Class
225930488,1.0
224697454,0.0
144345110,0.0
205497187,0.0
223941708,0.0
224299438,1.0
224299723,0.0
224965582,0.0
225367438,1.0
151245406,0.0
224735973,0.0
143496391,0.0
224215083,0.0
76660868,1.0
223878742,1.0
226427407,0.0
225019588,1.0
225922680,0.0
224984670,0.0
224207492,0.0
224698046,0.0
226428508,0.0
90753541,1.0
107168121,0.0
223935447,0.0
225033083,0.0
224204290,0.0
224204288,0.0
143443883,1.0
224735500,0.0
224767092,1.0
224959994,0.0
224760272,0.0
224683724,0.0
23425724,0.0
224204317,0.0
224988547,0.0
224760760,1.0
225878483,0.0
224706676,1.0
224976543,1.0
225064979,0.0
213918622,0.0
224734647,0.0
183079393,1.0
226442666,0.0
224206737,0.0
225064984,0.0
224962261,0.0
225291130,1.0
225015836,0.0
224755424,0.0
224195570,0.0
224958334,1.0
156125818,1.0
223879330,1.0
225878457,0.0
226707962,0.0
143762337,0.0
225900706,0.0
225306915,1.0
130751313,0.0
224766822,0.0
109937780,0.0
224203834,0.0
223950797,0.0
223965180,1.0
224767286,0.0
224980770,0.0
224975526,0.0
224744902,0.0
224754718,0.0
178669037,1.0
224674901,1.0
226663900,0.0
226689108,0.0
28389094,0.0
223895386,0.0
224252090,0.0
223974845,0.0
224744344,0.0
225033345,0.0
225033348,0.0
225865568,1.0
140525150,0.0
31293949,1.0
224203831,1.0
112755149,0.0
226402790,1.0
198182600,1.0
224738295,1.0
225081997,0.0
223941615,0.0
182155828,0.0
224204158,0.0
225916133,1.0
223962903,0.0
224766833,0.0
223965480,1.0
225019262,0.0
224645496,0.0
224194155,0.0
151637011,0.0
225033332,0.0
132646743,0.0
144036657,1.0
152500329,1.0
225040367,1.0
225926461,1.0
202534715,1.0
226442632,1.0
225875440,0.0
224997777,1.0
224699574,0.0
224701804,0.0
156657736,1.0
223422358,1.0
131494441,1.0
223878045,1.0
225671906,0.0
146039138,0.0
224965605,0.0
225291338,1.0
140322792,1.0
224312887,0.0
224709058,0.0
225290385,0.0
224286136,0.0
134499163,1.0
70853119,0.0
224740602,1.0
181206460,0.0
224195851,0.0
224742042,0.0
6736974,1.0
192381765,0.0
162198886,0.0
196596494,0.0
21133406,1.0
60985472,0.0
225690892,1.0
226722372,0.0
224966695,1.0
224211638,0.0
224211636,0.0
224195626,0.0
171397209,0.0
101654524,0.0
36500414,1.0
23465255,1.0
224736437,0.0
225712965,0.0
225009971,1.0
224988800,0.0
101620015,0.0
226447660,1.0
226447664,1.0
141108154,1.0
225085375,0.0
225288091,0.0
224965530,0.0
33927004,0.0
225054754,0.0
225664748,1.0
199059208,0.0
224192134,0.0
226665457,1.0
225860626,1.0
225711379,1.0
224709489,1.0
224764680,0.0
224965266,0.0
224264859,0.0
226424287,1.0
225300371,1.0
223950317,0.0
211390555,1.0
20601767,1.0
225287785,1.0
226412729,0.0
224702139,0.0
151004019,1.0
225905911,0.0
224964964,0.0
225288106,0.0
225035379,0.0
225052698,0.0
224707590,0.0
224723022,0.0
172001430,1.0
118736021,1.0
225712535,0.0
224716002,1.0
223868092,0.0
225287426,0.0
172476783,1.0
225341779,1.0
224976383,0.0
225306345,0.0
226728525,0.0
226444728,0.0
224195628,0.0
225309463,0.0
225309467,0.0
151467429,0.0
225701726,0.0
225879562,0.0
152987326,0.0
226444308,1.0
226444316,1.0
226293676,0.0
225325704,0.0
224981460,0.0
224628545,1.0
183055799,1.0
225334266,0.0
218614278,0.0
108755187,0.0
143949491,0.0
225019264,1.0
101653171,1.0
158629958,0.0
225326386,0.0
62146063,0.0
224205956,0.0
224765210,0.0
224970830,0.0
225915345,0.0
225019227,0.0
226434373,0.0
226439856,0.0
225015342,0.0
223974809,0.0
224654487,0.0
224709037,0.0
224964956,0.0
224763640,0.0
224976325,0.0
224753900,0.0
135308492,0.0
202993625,1.0
224282204,0.0
224721971,0.0
224241425,0.0
224756822,0.0
224964967,0.0
225286035,0.0
224758202,0.0
223880104,0.0
101654367,1.0
223935058,0.0
139445897,0.0
226442652,0.0
225288404,0.0
156765755,1.0
226439840,0.0
140825945,0.0
224209557,0.0
226358675,1.0
154972909,1.0
122733957,0.0
225876171,0.0
223878711,1.0
224209847,0.0
225284911,1.0
225359720,0.0
164362059,1.0
151242277,1.0
224195625,1.0
224645158,0.0
226703239,0.0
225085175,1.0
224709478,0.0
224986912,0.0
224987270,0.0
224708728,1.0
225016915,0.0
224973729,0.0
226400308,0.0
92533908,1.0
223891049,0.0
225712960,0.0
224701814,0.0
66211589,1.0
224720193,1.0
224724975,1.0
224193465,0.0
223949611,0.0
161010126,0.0
225085405,0.0
104518004,0.0
225913003,1.0
225043262,0.0
225047777,0.0
223977433,0.0
210458941,0.0
224967515,0.0
224987278,0.0
224707988,0.0
226444127,0.0
224209835,0.0
223877809,0.0
224196231,0.0
108762580,0.0
224248715,0.0
224259345,1.0
225312125,0.0
225312128,0.0
225332153,0.0
224707040,0.0
138469927,1.0
226615967,1.0
224727566,0.0
224205989,0.0
225690889,0.0
155266711,1.0
225904766,0.0
151243332,1.0
151001918,0.0
224656314,0.0
44647236,1.0
122725335,1.0
224692972,0.0
224294696,1.0
224242080,0.0
224195585,0.0
225906502,0.0
224249338,0.0
224700293,0.0
224700296,0.0
226714734,0.0
224205965,0.0
223945104,1.0
199220016,0.0
154409632,1.0
225031769,1.0
156498031,1.0
226358329,1.0
226358361,1.0
224717249,1.0
224212559,1.0
156475245,0.0
224761151,0.0
224967095,0.0
225100002,1.0
204189734,1.0
226627837,0.0
161075321,0.0
151221104,0.0
224701809,0.0
224305766,0.0
224636080,0.0
225334344,1.0
225367658,1.0
200067701,0.0
132152941,1.0
226650369,0.0
224701839,0.0
225902332,0.0
225904054,0.0
212081365,0.0
139285104,1.0
225289106,0.0
12772435,0.0
224245159,0.0
226447146,0.0
224206721,1.0
224245157,1.0
140907805,0.0
224643334,0.0
225875082,0.0
224203892,0.0
225661753,0.0
112797446,0.0
199059213,0.0
224985393,0.0
224697385,1.0
226710194,0.0
224702145,0.0
224702178,0.0
224966531,0.0
225931190,0.0
225298111,0.0
224984809,0.0
117831721,1.0
224281193,0.0
225914189,0.0
224735425,0.0
223877460,1.0
138260801,0.0
224737174,0.0
224754727,0.0
169048463,1.0
33595623,1.0
225306902,0.0
225309938,0.0
26095429,1.0
224204960,0.0
224761793,0.0
117832527,1.0
225924809,0.0
224996975,1.0
165527657,1.0
226689101,0.0
225066017,0.0
225660729,0.0
225341767,0.0
195882442,0.0
225267566,0.0
225711377,1.0
225687032,0.0
132754691,0.0
225660712,0.0
224736462,1.0
224711243,1.0
118471883,1.0
225297434,0.0
6653201,0.0
224742029,0.0
224766285,0.0
224766290,0.0
224713432,0.0
223939483,1.0
224204626,1.0
225906128,1.0
223891024,0.0
224983685,1.0
225715277,1.0
152103580,1.0
224991815,0.0
224991818,0.0
224715568,1.0
224715567,0.0
192768280,0.0
183225912,0.0
225310929,0.0
225310933,0.0
225287429,0.0
117889412,0.0
226447673,0.0
225907680,1.0
225903099,0.0
150223193,0.0
215467702,0.0
224986024,0.0
165003051,1.0
224759226,0.0
225018880,0.0
224987960,1.0
100452585,1.0
225923790,0.0
225923796,0.0
224207962,0.0
225013747,1.0
223877121,1.0
190767574,1.0
197532518,0.0
223878703,0.0
224986072,0.0
225027151,1.0
226728970,1.0
224983342,0.0
139382576,1.0
225903122,0.0
225903126,0.0
39907389,1.0
225303438,0.0
129623244,0.0
225081652,0.0
224305479,0.0
224305746,0.0
224245303,0.0
224245309,0.0
225903996,0.0
97308936,1.0
224694564,0.0
225310935,0.0
109055311,0.0
224750980,0.0
224750978,0.0
225060813,1.0
224209497,1.0
33912976,0.0
224204155,0.0
224698569,0.0
225711380,1.0
136163472,0.0
140127423,0.0
226666719,1.0
223965475,1.0
224765952,1.0
224765957,1.0
165015638,0.0
225081678,0.0
225687041,0.0
149562184,0.0
154696877,1.0
225290287,0.0
225027810,0.0
225701144,0.0
224245168,1.0
224991336,1.0
31407058,0.0
224215665,0.0
224757776,0.0
183040270,1.0
226447088,1.0
223991892,0.0
223992234,0.0
225054031,0.0
172490348,1.0
225288396,0.0
226293620,0.0
225907032,0.0
226656077,0.0
224695898,0.0
181304189,0.0
226614565,1.0
148987096,0.0
224964697,0.0
224993438,0.0
224993433,0.0
225018916,0.0
225339374,0.0
224196249,0.0
226403378,0.0
223914265,0.0
225307700,0.0
226449049,1.0
225861729,1.0
224975828,0.0
224767275,0.0
224767276,1.0
61471731,0.0
224763634,0.0
161106219,1.0
225303440,0.0
224765951,0.0
170328282,0.0
226667199,0.0
224990335,0.0
224983112,1.0
224983116,1.0
223895397,0.0
225093039,0.0
225712666,0.0
224756479,0.0
223879324,1.0
6135005,0.0
224985751,1.0
174497807,0.0
151139338,0.0
225033622,0.0
169543010,0.0
226443054,0.0
179556336,0.0
149565356,1.0
224209461,1.0
225290553,0.0
225290558,0.0
226433693,0.0
143702289,0.0
24627205,0.0
224994421,1.0
225867281,0.0
150749867,1.0
225924022,1.0
225924027,0.0
223876041,0.0
225908397,0.0
115834732,1.0
172468448,0.0
224713668,1.0
115477632,1.0
225715286,0.0
132104934,1.0
224697360,0.0
225307976,0.0
225026809,0.0
225923397,0.0
151246602,1.0
199059214,0.0
225657913,0.0
224195586,0.0
224720774,1.0
225027503,0.0
224766831,0.0
165526934,1.0
224230725,0.0
183033663,1.0
204869613,0.0
224703686,0.0
226690274,0.0
149559784,1.0
224984829,0.0
224985112,0.0
224698580,0.0
224983363,0.0
24627206,0.0
224271931,1.0
224196248,0.0
224690745,0.0
226693508,0.0
106629806,1.0
224184887,0.0
224731964,1.0
224747679,0.0
173984166,1.0
225372881,0.0
225904061,0.0
224711939,0.0
181965986,1.0
224206295,0.0
224975833,0.0
225908476,0.0
224203599,0.0
224236145,0.0
225048111,0.0
224765939,0.0
224765944,0.0
224742428,0.0
226416354,0.0
224712782,0.0
225930465,0.0
224977340,0.0
225332166,1.0
224736587,0.0
226430504,1.0
224217825,0.0
162882199,1.0
225900617,0.0
155047725,1.0
226441341,0.0
224635566,0.0
225861902,1.0
225715283,0.0
224207244,0.0
224206855,1.0
225324693,0.0
224212410,1.0
224212405,0.0
225016922,0.0
224625198,1.0
224960854,0.0
223885325,0.0
225019656,1.0
18102377,0.0
224209489,0.0
224750948,0.0
224187385,1.0
97654863,0.0
225026813,0.0
224696819,1.0
225715274,0.0
225901980,0.0
206222995,1.0
224998974,1.0
138539800,0.0
224960443,0.0
225258847,0.0
224195852,0.0
165609523,0.0
66607629,0.0
146334578,0.0
23673075,0.0
92453276,0.0
225065694,0.0
224755414,1.0
140524101,0.0
224656936,0.0
224299433,0.0
224240691,1.0
224240810,1.0
224230719,0.0
224241436,1.0
224749770,0.0
142561981,1.0
224195580,0.0
225019651,1.0
224989486,0.0
225013454,0.0
225298868,0.0
225079474,0.0
104120389,0.0
225054757,0.0
224991828,1.0
225298846,0.0
224765935,0.0
223878720,1.0
145082478,1.0
224702209,0.0
224702213,1.0
225928682,0.0
156136933,1.0
191936746,0.0
224196606,0.0
224205985,0.0
223883799,0.0
225342944,1.0
195700484,1.0
226409973,0.0
224714014,1.0
226429131,0.0
224206298,0.0
226444946,0.0
226445154,0.0
224698408,1.0
225711367,0.0
225901712,1.0
128666590,0.0
224765949,1.0
115478129,0.0
225899916,0.0
224656953,0.0
54579183,1.0
106569018,1.0
151147303,0.0
224758257,0.0
224215683,0.0
224206007,1.0
225291302,0.0
152141476,0.0
225256081,1.0
226670103,0.0
87833528,1.0
93378403,0.0
224755395,0.0
224707982,0.0
167603589,1.0
224207471,0.0
224734649,0.0
225861147,1.0
224709448,0.0
225049773,0.0
225295596,0.0
188587747,0.0
224700714,0.0
224203167,0.0
225015344,0.0
224700299,0.0
224195846,0.0
224195832,0.0
96531235,1.0
224697361,0.0
75012913,0.0
225906834,1.0
225280206,0.0
120678593,0.0
226445881,0.0
225015514,0.0
192442725,1.0
224658109,1.0
224206718,1.0
225102283,1.0
14652538,1.0
224724000,0.0
224976075,1.0
179324248,0.0
225020757,1.0
54151046,0.0
155040111,1.0
225309923,0.0
224627757,0.0
225031742,0.0
131719582,0.0
225288407,0.0
224755055,0.0
164870416,1.0
224188936,0.0
160452990,0.0
218614304,0.0
224716624,1.0
226405962,1.0
223882760,0.0
101621720,1.0
224982704,0.0
224698648,0.0
128134039,0.0
225369625,0.0
183040489,1.0
225914211,1.0
224247175,0.0
225927624,0.0
34670995,1.0
224628312,1.0
225372898,0.0
224960466,1.0
224960464,1.0
224987274,0.0
225662596,0.0
224715412,1.0
158868047,0.0
188173906,0.0
226444932,1.0
223963819,0.0
224991822,0.0
224991826,0.0
223879787,0.0
224991820,0.0
50314060,1.0
225325263,0.0
224185606,1.0
225015330,0.0
154381991,1.0
154375887,1.0
225054501,0.0
225711383,1.0
224207575,0.0
95203262,0.0
191822807,1.0
130750067,1.0
224976387,0.0
224976389,0.0
224989495,0.0
225916148,1.0
225033627,0.0
224207482,0.0
224620376,0.0
224229488,0.0
225902479,0.0
225902485,0.0
225900727,1.0
104270966,0.0
225349098,0.0
145974994,1.0
223785716,0.0
224700719,0.0
224627748,1.0
224655139,0.0
224746940,0.0
224714010,0.0
224708722,0.0
224708720,0.0
225366673,0.0
226699659,0.0
184798265,0.0
224762500,0.0
173813752,0.0
224983410,0.0
224249332,0.0
224215671,0.0
226443694,0.0
225291124,0.0
224695873,0.0
225660749,0.0
138551091,0.0
225929191,0.0
224697417,1.0
137840856,0.0
183035067,1.0
224204305,0.0
226431516,0.0
225712961,0.0
224996768,1.0
224997760,1.0
224272227,0.0
224272232,0.0
223940500,0.0
195703306,1.0
225015340,0.0
225903120,0.0
180495250,1.0
157540314,0.0
224986034,0.0
225697228,0.0
225101804,0.0
196454409,1.0
224206713,1.0
99916427,1.0
224206851,0.0
182397800,0.0
224738691,0.0
98405532,0.0
92951470,1.0
225875469,0.0
225876225,0.0
224305453,0.0
224960362,0.0
224204764,0.0
152738289,1.0
96360335,0.0
224965190,0.0
224288155,0.0
224983893,1.0
137856143,0.0
225296048,0.0
161049794,0.0
127832965,0.0
224695865,0.0
224765239,0.0
224765243,0.0
225027146,0.0
224984295,0.0
98405675,1.0
61467541,1.0
224644824,0.0
225287784,1.0
225302846,0.0
185490119,1.0
199504978,1.0
225076452,0.0
224984785,1.0
224628540,0.0
225915369,0.0
225312606,1.0
225096527,1.0
224296668,1.0
137040848,0.0
224765444,0.0
21171936,1.0
59866634,0.0
151255339,1.0
224299426,0.0
225903967,0.0
224701812,0.0
223878737,0.0
225907043,0.0
225307993,1.0
138392436,0.0
223914829,0.0
224974946,0.0
225291133,0.0
224984787,0.0
225292908,0.0
226395669,1.0
128488560,1.0
224759650,1.0
224984781,0.0
223876045,0.0
224982334,0.0
224765680,1.0
224765683,0.0
226446795,0.0
225313362,0.0
224188916,0.0
151130768,1.0
225908757,0.0
220058248,0.0
223932080,0.0
225715276,0.0
225665085,0.0
224262143,0.0
139449564,0.0
226665897,1.0
155272352,1.0
224265620,0.0
224757761,0.0
224739611,0.0
225930475,0.0
100453885,1.0
226443434,1.0
223876053,0.0
225296699,1.0
225325696,1.0
40650470,0.0
134832360,1.0
186226218,0.0
225908805,0.0
196897382,1.0
225255878,1.0
224657018,0.0
225906837,0.0
225712531,0.0
224767277,0.0
226656328,0.0
225859619,1.0
225295523,1.0
195323124,1.0
225866086,1.0
224982054,1.0
225033352,0.0
224628323,1.0
224739029,1.0
226445356,0.0
223881300,1.0
225358268,1.0
224693010,0.0
224997774,1.0
226619949,0.0
195678346,1.0
224196234,0.0
225703118,1.0
225665103,1.0
224247922,0.0
99916569,1.0
224760039,1.0
226448782,1.0
223869539,0.0
226418640,0.0
226620543,1.0
223870701,1.0
224674906,0.0
179568869,0.0
225102270,0.0
150807700,1.0
225923746,0.0
226445381,0.0
226445383,1.0
224760037,0.0
225310272,1.0
225296026,0.0
224203938,0.0
225016918,0.0
225029034,0.0
226435047,0.0
61473715,1.0
224214247,1.0
180235857,0.0
224975122,0.0
226655929,1.0
225878639,0.0
225906224,0.0
223990133,0.0
225019230,0.0
224986062,0.0
155828395,0.0
225281184,0.0
224196232,0.0
26174917,1.0
224690770,0.0
182449157,0.0
225015844,0.0
224420583,0.0
225669980,0.0
224767604,0.0
224249318,0.0
224706488,1.0
225288104,1.0
220239982,0.0
225904069,0.0
224195291,0.0
69863099,0.0
223879425,0.0
225348349,1.0
224752190,0.0
224752188,0.0
90191558,0.0
224207467,1.0
224979731,1.0
224230712,0.0
224707066,0.0
224655703,0.0
225924527,0.0
224767083,1.0
224206701,0.0
225866046,1.0
225294112,0.0
224203805,1.0
224203803,0.0
219165554,0.0
223877402,1.0
224712404,0.0
200740260,1.0
225928833,1.0
224692970,1.0
44470167,1.0
97476812,1.0
225303461,1.0
225908216,0.0
225312151,0.0
100443769,1.0
226399157,0.0
225033361,1.0
225687043,0.0
224658578,0.0
224991833,0.0
225334293,1.0
150070176,0.0
143208768,0.0
226400918,0.0
224196209,0.0
223887479,1.0
225016006,1.0
226436868,1.0
224655117,0.0
225045896,0.0
225665093,0.0
224701665,0.0
225266960,0.0
224699327,1.0
52270175,0.0
224744940,0.0
152601973,1.0
225290403,1.0
224740606,0.0
225677502,0.0
130732848,0.0
224715264,0.0
224759652,1.0
226441890,0.0
225904000,0.0
225254683,0.0
226663399,0.0
155304590,1.0
225901715,0.0
113191206,0.0
225291310,0.0
224705473,1.0
223413026,0.0
137188947,1.0
150798219,1.0
147705257,1.0
225904072,0.0
106577992,0.0
224206302,1.0
224720265,1.0
224247892,0.0
225920856,1.0
225932735,0.0
225290158,1.0
225275797,0.0
150750247,1.0
226441332,0.0
224306143,0.0
224305750,0.0
162398711,1.0
224209074,1.0
224697449,0.0
223872260,0.0
224208548,0.0
224750688,0.0
226434407,0.0
169209740,0.0
156786063,0.0
223990875,1.0
225304307,1.0
225900711,0.0
226449050,1.0
109937770,0.0
224258388,0.0
7016381,1.0
224628817,1.0
225339365,0.0
106610992,0.0
224760763,0.0
224700326,1.0
225916704,0.0
226446790,0.0
224216270,0.0
224750971,0.0
224709770,1.0
223958591,0.0
145013021,0.0
225254678,1.0
223915218,0.0
224991912,0.0
224736819,0.0
84729294,1.0
225933320,1.0
225085378,0.0
225085385,0.0
101653970,1.0
122738209,0.0
225028450,0.0
202717139,1.0
179710465,0.0
224286241,0.0
225703996,0.0
225677500,1.0
223870385,0.0
224987957,0.0
58040629,0.0
140875197,1.0
59019848,0.0
224730272,0.0
162398712,0.0
224439526,1.0
224980356,0.0
171194817,1.0
191936933,0.0
224255761,0.0
224758246,0.0
225921832,0.0
115473563,0.0
225919077,0.0
225359427,0.0
225359423,0.0
224756844,0.0
225294093,0.0
45957390,0.0
49542780,1.0
150242851,1.0
223875279,0.0
57562800,0.0
224726586,1.0
225924497,0.0
226397263,0.0
225931691,0.0
224203573,0.0
225916311,0.0
223938236,0.0
223964861,0.0
223975362,0.0
225325252,0.0
225015336,0.0
225712978,0.0
224211015,0.0
225703992,1.0
225905850,0.0
226448424,0.0
225015348,1.0
224758268,0.0
226447716,1.0
226448025,0.0
131447086,0.0
225882567,0.0
225858871,0.0
224206485,0.0
224206319,0.0
175464348,0.0
224193188,0.0
224195617,0.0
225349124,1.0
224709006,0.0
226358357,0.0
149932588,1.0
223951759,0.0
224731258,0.0
184510332,0.0
190501389,0.0
109030987,0.0
225333386,0.0
223877437,0.0
53649306,1.0
225015346,0.0
200313809,1.0
224736310,0.0
226401157,0.0
224737291,0.0
224702193,0.0
225909550,1.0
177223439,1.0
225923785,0.0
183777240,1.0
224204168,0.0
224204166,0.0
225904459,0.0
226373643,0.0
134658322,1.0
225275790,0.0
225309943,0.0
224991821,0.0
224305440,0.0
225712977,0.0
225663879,0.0
224723085,1.0
224763993,0.0
194559558,0.0
223895394,0.0
226441556,0.0
225255750,1.0
150644912,0.0
224230211,0.0
182493357,1.0
225907370,0.0
161124761,0.0
172140002,1.0
65800442,1.0
225878865,0.0
226377155,0.0
224257321,0.0
154409845,1.0
225340825,0.0
224211672,0.0
182498978,1.0
224758265,0.0
226454022,1.0
225302831,1.0
224212486,1.0
226403375,0.0
223992956,0.0
225292606,0.0
149561269,1.0
225862095,1.0
226400327,0.0
224188930,0.0
224302158,0.0
225930140,1.0
224987283,0.0
80451632,1.0
224731970,0.0
224731969,1.0
225866088,1.0
146364480,0.0
217195869,0.0
225712539,0.0
224749376,1.0
19616397,0.0
224196588,0.0
223967146,0.0
147036542,0.0
224711217,1.0
225930120,1.0
225866083,1.0
224621862,1.0
183731414,1.0
183134851,1.0
224761145,0.0
150229594,1.0
225025089,1.0
97810379,1.0
148129482,1.0
224731524,0.0
224973135,0.0
225289427,0.0
226643004,0.0
224305437,1.0
187170472,1.0
225051904,0.0
225310620,1.0
223949388,0.0
225898972,0.0
225930486,1.0
224192136,0.0
224982880,0.0
225697226,0.0
224987648,0.0
224207463,0.0
225299669,0.0
138056405,0.0
226354306,0.0
224241432,0.0
225023978,0.0
225899911,0.0
225902476,1.0
183784945,1.0
225925610,0.0
224712390,0.0
224203808,0.0
224203931,0.0
225015511,0.0
224707966,0.0
180891156,1.0
226436543,0.0
225900294,0.0
224696225,1.0
115007680,0.0
223939491,0.0
224196597,0.0
224765930,0.0
224643757,0.0
224709211,1.0
225288084,0.0
121115709,0.0
100452225,1.0
224276623,0.0
224758262,0.0
90649325,0.0
223878016,0.0
224212593,0.0
225050076,1.0
226701056,0.0
156131541,1.0
224212005,0.0
224211675,0.0
224211726,1.0
224982888,0.0
224255803,0.0
148855152,0.0
135802638,1.0
224994674,0.0
223965151,1.0
225679834,0.0
226655925,0.0
143986671,0.0
224736908,0.0
225304959,0.0
225917531,0.0
183105591,1.0
224254468,0.0
223932517,0.0
224206498,0.0
224206490,0.0
224719242,1.0
224709028,0.0
224294707,0.0
225923021,0.0
224627725,0.0
224726583,0.0
226659948,0.0
224206717,1.0
225085393,0.0
223875917,0.0
224621866,0.0
226425963,1.0
224653956,0.0
9082494,1.0
122713333,0.0
223877435,0.0
112269678,0.0
225083020,1.0
224712399,0.0
223883026,0.0
224740585,0.0
225687042,0.0
225908773,1.0
226412237,1.0
224724308,1.0
224759106,1.0
224229510,0.0
224215068,0.0
225915361,0.0
106594365,0.0
223876050,1.0
225302843,1.0
225907163,0.0
224695297,0.0
225341713,0.0
101379987,0.0
156518969,1.0
225690880,0.0
225029285,0.0
225864347,1.0
223942397,1.0
223942401,0.0
223958586,1.0
172456000,1.0
106323474,0.0
225019951,1.0
151831620,1.0
39593529,0.0
225031565,0.0
224246442,0.0
225000449,1.0
224982159,0.0
224985400,0.0
224188877,0.0
133344744,1.0
225014766,1.0
225896270,1.0
146207879,0.0
225907713,0.0
225921839,1.0
225922631,0.0
208451244,1.0
225024096,0.0
224211011,0.0
225878859,0.0
224696213,1.0
224723283,0.0
156131721,1.0
223878724,0.0
145507108,0.0
224758275,1.0
175090648,0.0
225908803,0.0
224182946,0.0
224744213,0.0
224653383,0.0
225687044,0.0
224242089,0.0
33339524,0.0
224223607,0.0
225031354,0.0
223936051,0.0
225027797,1.0
225315983,1.0
163103975,0.0
78214872,1.0
226444277,1.0
16775271,1.0
224960453,0.0
149426017,0.0
225049765,0.0
225290153,0.0
140722519,0.0
132921024,0.0
223878972,0.0
225085423,1.0
225369624,0.0
173776657,0.0
224765232,1.0
225304839,1.0
172656788,1.0
224691486,0.0
225670200,1.0
145112886,0.0
224731573,1.0
137906894,1.0
224991829,1.0
224749317,0.0
224708005,1.0
225907535,0.0
226407767,1.0
224210978,0.0
224248718,0.0
173726128,1.0
225300990,0.0
224709017,1.0
225347728,0.0
156764980,1.0
225879001,0.0
225858626,1.0
226628514,1.0
225926281,0.0
224756839,0.0
224204636,0.0
224191117,0.0
92837387,0.0
42728275,0.0
225690003,1.0
226427598,0.0
224242068,1.0
224189714,0.0
224704400,0.0
106628873,1.0
70491054,0.0
132663066,0.0
225929751,1.0
225295900,0.0
224254082,0.0
150915517,1.0
225312582,1.0
225298379,0.0
225925815,0.0
224248751,0.0
167406489,0.0
225044181,0.0
224305755,0.0
224742046,0.0
180249951,1.0
226454911,1.0
146050147,0.0
225915703,0.0
225671256,0.0
225904063,0.0
85848073,1.0
224249095,1.0
224697462,0.0
130786572,0.0
224765169,0.0
14297671,1.0
137903920,1.0
224723280,0.0
39324438,0.0
225913402,0.0
223913140,0.0
225860767,1.0
224655701,0.0
225334599,1.0
50415406,1.0
225328831,0.0
51237496,0.0
224223017,0.0
225711366,0.0
224647154,0.0
225858232,0.0
225020748,1.0
226607224,0.0
79578712,0.0
224216354,0.0
224617970,1.0
225295533,0.0
130734071,0.0
224726870,1.0
225903104,0.0
224274626,1.0
74032068,1.0
103977873,0.0
60249215,1.0
224629030,1.0
140471009,0.0
223878051,0.0
224206848,0.0
132200935,0.0
151002470,1.0
225320654,1.0
226376675,0.0
226610186,0.0
138279968,0.0
225916317,1.0
225294321,1.0
224628819,1.0
225903533,0.0
224736838,1.0
224984803,0.0
224655688,0.0
192443244,1.0
224983644,1.0
224983676,1.0
223977438,0.0
225002064,1.0
226614561,0.0
135936597,1.0
223871953,0.0
225045523,1.0
224711210,0.0
224681858,0.0
224234604,0.0
225711378,1.0
224250954,0.0
225298874,0.0
224621205,0.0
225316011,1.0
155349325,1.0
225711364,0.0
225297782,1.0
225341733,1.0
223886680,1.0
224278896,0.0
223887482,0.0
224683590,0.0
225055322,0.0
224731907,0.0
224631958,0.0
77181165,0.0
13588881,0.0
155532248,1.0
185104272,1.0
223963442,1.0
157540313,1.0
225928098,0.0
225055347,0.0
225924057,1.0
202602193,1.0
225863643,0.0
225675091,0.0
224758237,1.0
226620527,0.0
224753917,0.0
225858198,0.0
224234951,0.0
225005955,0.0
192528771,0.0
224213277,0.0
224970235,0.0
225029612,0.0
77675230,0.0
223943251,1.0
146057916,1.0
182184897,0.0
150798873,1.0
225878887,0.0
225922667,0.0
225054550,0.0
127832964,0.0
224980758,1.0
39292371,1.0
225885615,0.0
224229482,0.0
138669254,0.0
211441485,1.0
107168123,1.0
225303445,1.0
224709532,0.0
225098319,0.0
77232169,1.0
225029616,0.0
223991887,0.0
225299493,1.0
40650471,0.0
226289833,0.0
224980989,0.0
225071112,1.0
223876363,0.0
225712538,0.0
224656946,0.0
224709049,0.0
224736843,0.0
224187405,0.0
149875275,0.0
161805454,1.0
177994191,1.0
225284319,0.0
173283029,0.0
225858255,1.0
139321264,0.0
165604839,0.0
60955747,0.0
182455303,0.0
224698609,1.0
159073126,0.0
224961471,0.0
225020755,0.0
224653961,0.0
225924483,0.0
225915371,1.0
224767078,0.0
225876255,0.0
224258972,0.0
224698605,0.0
224193439,0.0
224722636,0.0
199059209,0.0
224759218,1.0
225907054,0.0
91306418,0.0
224970828,0.0
131260348,0.0
129504906,1.0
224713672,1.0
223991267,1.0
157482070,1.0
80089900,1.0
226603964,0.0
224960871,1.0
71953594,1.0
225266569,0.0
224733280,1.0
224188937,0.0
122713992,0.0
225001200,0.0
168585067,1.0
224716625,1.0
225712532,0.0
225916320,1.0
140843654,1.0
161069063,0.0
225274766,0.0
224216930,1.0
225253073,1.0
223943856,0.0
225077205,1.0
213086314,0.0
224294001,0.0
225922652,0.0
224759224,1.0
225906822,0.0
225339376,0.0
139098377,0.0
224655138,0.0
127525279,1.0
225908804,1.0
129963515,1.0
146051331,1.0
225858271,0.0
225712972,0.0
108779299,0.0
224658112,1.0
151005589,0.0
225253028,1.0
140815488,0.0
225045208,0.0
151125588,0.0
224750959,1.0
225333596,0.0
226467962,0.0
225908077,1.0
223993674,0.0
148339789,1.0
183097527,0.0
224736923,0.0
225932321,0.0
131680575,0.0
223877092,0.0
224205301,0.0
224213370,0.0
224970233,0.0
101234929,1.0
